,Date,Close,Volume,Open,High,Low,MACD,RSI,ROC,CCI,MassIndex,%K,%D,5 day,10 day,20 day
2253,2017/08/25,12.43,29650370.0,12.51,12.57,12.25,-0.2728285944568505,10.26769875801837,2.557755775577562,-49.81361789206629,23.921859113830497,33.72781065088756,35.8040070590674,6.1142397425583255,0.9654062751407965,1.4481094127111804
2254,2017/08/28,12.23,35326790.0,12.53,12.55,12.16,-0.27770769428544995,9.604733496872015,0.0,-58.08247731353679,23.952796917628564,27.819548872180523,32.99142003595407,5.641864268192964,0.5723630417007383,1.7988552739165893
2255,2017/08/29,12.15,33500250.0,12.0,12.18,11.93,-0.2847473571792456,8.980290602784166,-4.78056426332288,-83.71765202428934,23.9352847843617,21.804511278195555,27.783956933754144,5.843621399176947,0.5761316872428006,4.855967078189299
2256,2017/08/30,12.67,43798290.0,12.19,12.68,12.16,-0.24553629697148516,11.407100600087517,-2.68817204301075,-17.255848706172056,23.759553701330404,60.90225563909778,36.84210526315755,-0.31570639305445264,-3.2359905288082094,0.5524861878453061
2257,2017/08/31,13.0,51532900.0,12.82,13.16,12.79,-0.18569246009109008,12.521116451390668,2.9295328582739444,65.59197272006655,23.43060815661145,85.71428571428575,56.140350877192624,-5.769230769230769,-3.6923076923076956,-1.9230769230769231
2258,2017/09/01,13.19,53073420.0,13.12,13.485,13.04,-0.12153341455697841,12.776548548539068,6.888168557536464,106.58413962795005,23.285277083014666,81.84615384615384,76.15423173317872,-4.8521607278241,-0.8339651250947645,-3.639120545868072
2259,2017/09/05,12.92,51472280.0,12.88,13.18,12.65,-0.0914198214512556,11.973206692636396,4.446240905416335,63.69402669728966,23.209759991624075,65.23076923076925,77.59706959706922,-4.798761609907114,1.5479876160990658,3.8699690402476783
2260,2017/09/06,12.86,33989840.0,13.02,13.08,12.75,-0.07157105395872065,11.213882019769173,6.721991701244802,68.38262589269499,23.18687838743017,61.53846153846154,69.53846153846114,-4.9766718506998355,6.842923794712292,3.4992223950233368
2261,2017/09/07,12.63,35711620.0,12.84,12.94,12.6,-0.07355197909752142,10.49697029439018,3.779786359901404,33.92857036798672,23.103785141683755,47.38461538461547,58.05128205128168,-2.9295328582739586,6.175771971496432,5.621536025336493
2262,2017/09/08,12.25,60714580.0,12.571,12.61,12.035,-0.1045791770940454,9.820821611017564,-1.8429487179487214,-50.44057817526177,23.166860344007787,24.000000000000036,44.307692307691944,2.204081632653058,8.571428571428577,8.000000000000004
2263,2017/09/11,12.55,43183050.0,12.46,12.74,12.4001,-0.10376482592785763,10.917360934583513,0.40000000000000563,-1.4984906401884037,23.256990760989666,39.87138263665602,37.08533267375677,4.22310756972111,0.4780876494023802,7.330677290836653
2264,2017/09/12,12.3,54305240.0,12.66,12.68,12.213,-0.12188731631414562,10.217224530649545,-1.0458567980691795,-32.46849512090593,23.424876888468678,23.794212218649584,29.22186495176814,6.666666666666654,1.2195121951219396,11.3821138211382
2265,2017/09/13,12.22,37098230.0,12.22,12.36,12.12,-0.14107858580409527,9.557171181200417,-0.0817661488143891,-60.46029442492984,23.505927174428113,18.649517684887524,27.438370846730635,12.438625204582648,4.255319148936167,13.584288052373159
2266,2017/09/14,12.26,37006760.0,12.15,12.46,12.11,-0.1513158643411856,9.171835415951875,0.9053497942386783,-46.16829052510656,23.60510817703689,21.221864951768495,21.221864951768126,9.380097879282221,3.9151712887438865,15.823817292006522
2267,2017/09/15,12.52,50200410.0,12.33,12.66,12.31,-0.13687138610852578,10.099320649723737,-1.1838989739542254,0.34648335995675955,23.57941923720209,37.942122186495176,25.93783494104999,6.230031948881798,1.8370607028754027,13.578274760383396
2268,2017/09/18,13.08,83040320.0,12.77,13.3,12.74,-0.07932233466004845,12.611433564611389,0.6153846153846159,102.77946665898453,23.643899223028285,73.95498392282963,44.37299035369736,-3.5932721712538274,-2.8287461773700247,9.021406727828744
2269,2017/09/19,13.12,65299220.0,13.25,13.29,12.88,-0.030139205067536423,12.038686609668574,-0.5307050796057642,101.82919679048581,23.77610737296981,74.82758620689653,62.2415641054067,-5.1067073170731705,2.286585365853664,7.92682926829269
2270,2017/09/20,13.74,96500450.0,13.07,13.8,12.8,0.058196742106852994,14.630109614505187,6.346749226006194,141.81926346182152,24.132235773359792,96.60056657223794,81.7943789006543,-7.278020378457059,-3.1295487627365337,2.40174672489083
2271,2017/09/21,13.41,166270300.0,14.0,14.24,13.32,0.10041782046733694,13.728566378445308,4.276827371695185,145.95517004146143,24.47592549149003,62.358276643990926,77.92880980770805,-4.996271439224459,-0.5219985085756919,4.026845637583886
2272,2017/09/22,13.3,50224570.0,13.2,13.4,13.12,0.1235777215136693,12.874200433716126,5.304829770387965,78.57747875238238,24.689154590765632,57.36961451247168,72.10948590956644,-4.135338345864667,-0.5263157894736863,3.834586466165412
2273,2017/09/25,12.61,83880060.0,13.25,13.28,12.49,0.08527191496576947,12.065567931231612,2.938775510204077,4.75227846424696,24.98959114818261,26.0770975056689,48.60166288737676,0.7930214115781239,6.819984139571779,11.81601903251388
2274,2017/09/26,12.45,68107920.0,12.85,12.93,12.43,0.04152495069073936,11.301137826245622,-0.7968127490039953,-26.63760194298271,25.159293830922767,18.820861678004498,34.089191232047945,7.7911646586345435,10.040160642570282,14.457831325301212
2275,2017/09/27,12.74,59777410.0,12.65,12.87,12.5,0.02991094790328397,12.205517085317197,3.5772357723577195,-17.20757356433391,25.31145654268079,31.97278911564626,25.623582766439473,4.47409733124019,8.94819466248038,-3.218210361067505
2276,2017/09/28,12.74,35744970.0,12.76,12.84,12.55,0.02047079246692185,11.433373173229299,4.255319148936167,-18.067836113581834,25.301347659698564,29.57746478873242,26.79037186079398,4.709576138147564,11.45996860282574,-5.769230769230765
2277,2017/09/29,12.75,33723630.0,12.765,12.82,12.6,0.013639094703769672,10.761040034500951,3.996737357259382,-13.687914507957952,25.252344279214775,30.04694835680753,30.532400753728325,3.7647058823529442,11.529411764705888,-7.137254901960785
2278,2017/10/02,12.71,34399110.0,12.8,12.85,12.62,0.00494031047675314,10.069795368536617,1.5175718849840358,-9.110177070251536,25.179334557703434,28.1690140845071,29.2644757433486,5.979543666404404,12.195121951219503,-14.319433516915817
2279,2017/10/03,13.42,84929460.0,12.73,13.48,12.7,0.0547069004928904,13.396641721022974,2.5993883792048917,69.21966385455688,25.258532940714456,61.502347417840376,39.90610328638459,2.086438152011918,5.514157973174369,-18.144560357675115
2280,2017/10/04,13.31,42164720.0,13.31,13.5,13.15,0.08429944936031575,12.559925037932814,1.448170731707327,82.46060267206293,25.340015881188652,51.81347150259068,47.161611001645646,4.282494365138995,5.70999248685199,-18.858001502629598
2281,2017/10/05,13.34,34590210.0,13.38,13.46,13.21,0.10891697967684166,11.934868754669978,-2.911208151382826,77.24467395267362,25.279988882593017,50.276243093922645,54.530687338117495,6.446776611694149,4.572713643178407,-18.665667166416792
2282,2017/10/06,13.23,28107190.0,13.22,13.39,13.18,0.11818807061227687,11.177666689999683,-1.3422818791946287,60.13778476333762,25.168947541392896,44.19889502762434,48.762869874712145,7.482993197278913,4.3839758125472414,-15.948601662887384
2283,2017/10/09,13.47,53875890.0,13.26,13.83,13.26,0.1432501723923174,11.816348958586971,1.2781954887218039,89.99577664364647,25.134134145787275,57.45856353591164,50.644567219152464,5.864884929472896,4.677060133630282,-11.432813659985158
2284,2017/10/10,13.7,43200630.0,13.72,13.79,13.44,0.1796008199705028,12.346395985829503,8.643933386201427,97.81572875653168,25.035468508765145,70.16574585635354,57.27440147329609,3.357664233576649,4.0145985401459905,-12.043795620437947
2285,2017/10/11,13.88,38481230.0,13.62,13.96,13.61,0.22039291342952794,12.56070051130635,11.485943775100415,113.09890883578053,24.976187264382446,94.77124183006535,74.13185040744311,1.368876080691639,-11.167146974063405,-15.63400576368876
2286,2017/10/12,14.2,69522200.0,13.85,14.37,13.81,0.27536799618598096,13.513282229376344,11.45996860282574,141.34445063551925,25.022386911400854,91.23711340206185,85.39136702949317,-1.7605633802816902,-15.45774647887323,-21.690140845070424
2287,2017/10/13,14.22,37315850.0,14.32,14.41,14.12,0.31689698699304714,12.779160127775143,11.616954474097334,137.25070544799462,24.939160036383175,90.40404040404043,92.13746521205546,-2.8832630098452894,-16.736990154711677,-20.815752461322088
2288,2017/10/16,14.26,34063350.0,14.25,14.35,14.12,0.3490134671183238,12.196500714135325,11.843137254901958,117.19440814572269,24.841446770522747,92.14659685863873,91.26258355491325,-1.1220196353436196,-23.63253856942496,-22.230014025245442
2289,2017/10/17,14.16,28891590.0,14.24,14.345,14.135,0.3622213821211062,11.424852968402831,11.408339889850506,99.94802775048875,24.677024905032862,86.55913978494624,89.7032590158747,0.635593220338982,-22.422316384180796,-21.468926553672325
2290,2017/10/18,14.07,38941260.0,14.2,14.279,13.76,0.3612620974979759,10.696078559863295,4.8435171385991085,72.73023409341555,24.693612814269528,81.21546961325969,86.64040208561447,-12.366737739872068,-23.2409381663113,-21.321961620469082
2291,2017/10/19,13.95,33721630.0,13.85,14.04,13.69,0.34682092467360803,10.008538746085605,4.808414725770088,54.07549331886681,24.713912693535683,74.30167597765359,80.69209512528609,-13.942652329749095,-22.22222222222222,-19.354838709677416
2292,2017/10/20,13.81,32448020.0,14.03,14.09,13.8,0.3203861491026814,9.360561365012941,3.5232383808096,50.52393546485491,24.710164741655653,64.91228070175443,73.47647543088881,-14.26502534395366,-19.478638667632158,-17.595944967414916
2293,2017/10/23,14.1,49695740.0,13.94,14.19,13.8999,0.3191579215288467,10.44323079314151,6.575963718820856,62.417182932494484,24.60531113926234,75.39682539682535,71.53692735874404,-22.765957446808503,-15.390070921985815,-19.574468085106382
2294,2017/10/24,14.25,78891200.0,14.2,14.36,14.15,0.3265243196230916,10.63410896930715,5.790645879732734,77.19099548413924,24.462428433250878,86.99186991869918,75.76699200575923,-22.91228070175439,-15.438596491228065,-20.0
2295,2017/10/25,12.33,166405700.0,12.95,13.13,12.29,0.17541224611147932,9.950108714590499,-9.999999999999995,-116.44633189163663,24.36091639615746,1.8867924528302313,54.758495922784505,-12.408759124087586,-5.028386050283854,-7.785888077858888
2296,2017/10/26,12.005,87296580.0,12.45,12.46,12.0,0.029094670042709936,9.305523067957111,-13.508645533141209,-148.492639198535,24.17361972879018,0.20746887966808222,29.695377083732083,-9.620991253644323,-7.37192836318202,-5.206164098292378
2297,2017/10/27,11.84,115511000.0,12.17,12.19,11.35,-0.0990355638578091,8.698661128669599,-16.619718309859152,-158.53671813084665,24.297681248917907,16.01307189542484,6.035777742640637,-6.081081081081086,-4.898648648648649,-2.449324324324317
2298,2017/10/30,10.89,137433400.0,11.255,11.42,10.65,-0.2740773646190977,8.127829070044683,-23.417721518987342,-179.71502315057137,24.403380054089446,6.382978723404261,7.534506499498647,9.550045913682268,1.836547291092739,2.571166207529838
2299,2017/10/31,10.985,78475980.0,10.76,11.31,10.69,-0.40051664026262124,8.167187771672147,-22.966339410939696,-146.57679530098858,24.527083685101303,8.909574468085083,10.435208362304314,9.695038689121542,1.2289485662266708,-1.4110150204824705
2300,2017/11/01,10.8,66738370.0,11.25,11.29,10.72,-0.5097722933706557,7.628318581005004,-23.728813559322028,-127.46879855571075,24.67980627393718,3.9893617021276695,6.427304964538592,8.425925925925927,2.499999999999996,0.8333333333333319
2301,2017/11/02,10.85,47849240.0,10.87,10.99,10.66,-0.5855734769354033,7.429309150383759,-22.885572139303488,-115.34027994676697,24.79663338949386,5.390835579514807,6.096590583242107,2.488479262672807,3.6866359447004644,-1.1059907834101312
2302,2017/11/03,11.12,44158040.0,10.95,11.13,10.82,-0.616750205062365,8.576335094130215,-20.28673835125448,-94.17505709652391,24.90721259906908,12.668463611859812,7.349553631167017,1.258992805755401,2.338129496402892,-9.802158273381293
2303,2017/11/06,11.93,96003560.0,12.04,12.09,11.64,-0.5695325395770787,12.661102554373969,-13.613323678493849,-47.82533025229175,25.057728994220785,34.50134770889487,17.52021563342275,-7.041072925398155,-4.945515507124894,-16.932103939647945
2304,2017/11/07,12.05,67768030.0,11.94,12.27,11.92,-0.5164755932330323,12.524864100247044,-14.539007092198574,-34.803710776847716,25.00514203604351,37.73584905660379,28.30188679245241,-7.717842323651464,-5.394190871369297,-17.01244813278009
2305,2017/11/08,11.71,58724490.0,11.94,11.95,11.51,-0.4961435060035555,11.73521810159312,-17.824561403508767,-46.97722033913258,24.99971946204632,28.57142857142859,33.60287511230867,-5.465414175918023,-2.903501280956461,-14.261315115286093
2306,2017/11/09,11.12,76527680.0,11.25,11.35,11.03,-0.5216252780487984,10.98910217344077,-9.813463098134639,-66.77650644195285,25.01979053969503,12.668463611859812,26.32524707996365,1.169064748201446,2.338129496402892,-10.611510791366904
2307,2017/11/10,11.26,50138710.0,11.22,11.43,11.115,-0.5244770905851119,11.082619346878602,-6.205747605164523,-55.99671455495438,25.070938135594815,16.442048517520206,19.227313566935788,1.0657193605683926,2.575488454706935,-9.769094138543515
2308,2017/11/13,11.09,54003220.0,11.18,11.2,10.92,-0.534295723306327,10.37311891378829,-6.33445945945946,-59.819692353020315,24.990995813579616,17.741935483870943,15.617482537749906,2.254283137962128,0.7213706041478817,-10.730387736699726
2309,2017/11/14,11.12,37195820.0,11.03,11.26,11.0,-0.5335063817254397,9.878460290635573,2.112029384756645,-51.594329072548305,24.90063631446623,25.96685082872921,20.050278276706372,2.517985611510802,-2.607913669064741,-9.08273381294964
2310,2017/11/15,11.07,33422450.0,11.01,11.13,10.77,-0.5307967108945402,9.23803999218022,0.7737824305871721,-53.616096136269825,24.845533933102946,25.925925925925934,23.211570746174946,2.710027100270993,-1.626016260162599,-8.491418247515805
2311,2017/11/16,11.25,31743120.0,11.13,11.32,11.13,-0.5082658096920465,9.695953288419673,4.16666666666666,-34.82997413111525,24.66291979153973,37.03703703703704,29.643271263896978,1.1555555555555626,-4.622222222222218,-8.533333333333342
2312,2017/11/17,11.38,56706930.0,11.3,11.75,11.28,-0.47445082089018165,9.827577508761237,4.884792626728121,-14.497626177647616,24.626922311438786,44.72049689441,35.89448661912391,1.4938488576449904,-11.86291739894553,-3.514938488576453
2313,2017/11/20,11.34,35873840.0,11.47,11.505,11.19,-0.4457416322745882,9.190119552576675,1.978417266187056,-16.780577587681393,24.647710320451477,42.2360248447205,41.3311862587221,-1.4991181657848318,-12.61022927689594,-3.4391534391534444
2314,2017/11/21,11.4,31799300.0,11.421,11.49,11.24,-0.4133826767236304,8.946778078803746,-4.4425817267393075,-3.5322451094719285,24.68686967869987,45.96273291925469,44.306418219461314,-5.000000000000003,-12.280701754385968,-3.6842105263157885
2315,2017/11/22,11.37,23784300.0,11.41,11.49,11.3,-0.38571246736919207,8.361154928624117,-5.643153526970966,7.5205771860220745,24.57664998898517,39.99999999999997,42.73291925465798,-4.221635883905002,-11.697449428320143,-4.221635883905002
2316,2017/11/24,11.38,11035760.0,11.38,11.42,11.3,-0.3588402239448403,7.871242725905759,-2.8181041844577286,12.367925084960019,24.404926559006565,40.66666666666674,42.20979986197339,-5.711775043936734,-12.653778558875231,-7.381370826010558
2317,2017/11/27,11.55,41766090.0,11.34,11.74,11.3358,-0.3201358711315194,8.381078856271571,3.866906474820157,50.974599605242354,24.365472012585933,52.00000000000008,44.22222222222185,-13.160173160173173,-12.034632034632038,-9.437229437229435
2318,2017/11/28,11.17,65215400.0,11.45,11.54,11.0,-0.3164770662648806,7.829300354869005,-0.7992895204262865,-13.720821745772493,24.483382496693917,33.8983050847458,42.188323917137126,-11.28021486123545,-11.369740376007158,-5.729632945389441
2319,2017/11/29,10.83,63241920.0,11.08,11.17,10.73,-0.33712641212418326,7.310950060882732,-2.344454463480611,-79.37903410094037,24.684086398886787,9.80392156862742,31.90074221779069,-7.663896583564174,-6.648199445983385,-2.585410895660197
2320,2017/11/30,10.89,43105690.0,10.87,11.03,10.76,-0.3446764533287787,7.19496982057818,-2.0683453237409952,-81.67472327590677,24.56916298851467,15.68627450980394,19.796167054391976,-7.805325987144182,-6.978879706152432,-5.601469237832886
2321,2017/12/01,10.73,42079680.0,10.81,10.97,10.53,-0.35942732375028186,6.715556423246653,-3.0713640469738017,-108.77420369252127,24.508306895658986,16.3934426229509,13.961212900460339,-7.362534948741854,-4.100652376514457,2.3299161230195713
2322,2017/12/04,10.03,97133350.0,10.85,10.86,9.82,-0.4227286914736794,6.265930399544928,-10.84444444444445,-166.11629341318573,24.589937226722654,10.880829015543995,14.320182049432532,1.2961116650049929,9.47158524426721,15.154536390827534
2323,2017/12/05,9.91,67167770.0,9.89,10.34,9.7,-0.47707900873304965,5.844522062765947,-12.917398945518457,-166.75317609590957,24.610273152493313,10.243902439024428,12.50605802583936,-0.10090817356205638,10.494450050454079,22.300706357214924
2324,2017/12/06,10.0,38592990.0,9.9,10.05,9.71,-0.5070448811301862,6.0210327516512905,-11.816578483245149,-152.47832100541484,24.538905369110193,14.634146341463444,11.919625932010208,1.0999999999999943,9.800000000000004,18.800000000000008
2325,2017/12/07,10.04,32532050.0,10.071,10.19,9.95,-0.5215532440495352,5.868952340863814,-11.92982456140352,-117.5451958805291,24.39613449724445,16.585365853658523,13.821138211381717,0.8964143426294985,8.466135458167345,22.31075697211156
2326,2017/12/08,9.94,34834780.0,10.15,10.2,9.92,-0.5349537763191172,5.472683544300764,-12.576956904133684,-107.17607324346602,24.302441503733945,11.764705882352947,14.328072692491224,3.521126760563377,6.0362173038229345,18.91348088531188
2327,2017/12/11,10.16,29898330.0,9.97,10.16,9.96,-0.5218065719568887,6.496105448291743,-10.720562390158177,-87.79057286912601,24.21533287913137,22.549019607843167,16.966363781284464,8.070866141732285,2.9527559055118178,17.716535433070874
2328,2017/12/12,9.9,36120990.0,10.13,10.14,9.88,-0.5263002828188839,6.06021778324201,-14.285714285714288,-90.69711384519002,24.11048578242962,9.8039215686275,14.70588235294079,10.606060606060595,6.3636363636363535,22.626262626262626
2329,2017/12/13,10.11,41379990.0,9.97,10.21,9.95,-0.5070711356843329,6.968414480709711,-9.489704565801258,-70.42987800857317,24.029408302703434,20.098039215686274,17.483660130718565,8.605341246290811,4.352126607319499,18.892185954500498
2330,2017/12/14,10.13,28970230.0,10.1,10.17,9.96,-0.4846315345312302,6.627753658502897,-6.463527239150501,-64.47494301601178,23.912349427640844,21.078431372549083,16.993464052287205,7.5024679170779836,1.4807502467916935,17.57156959526159
2331,2017/12/15,10.29,45424770.0,10.13,10.32,10.02,-0.4487642511830021,7.178833306797088,-5.50964187327825,-46.387989184890216,23.857008340032447,32.06521739130434,24.41389599317948,2.4295432458697768,6.705539358600595,18.367346938775515
2332,2017/12/18,10.98,63690700.0,10.6,11.0,10.51,-0.36050624569726075,10.802039901108799,2.3299161230195713,23.875445684090902,23.93682145459293,87.07482993197283,46.739492898608326,-4.73588342440801,5.1912568306010956,13.570127504553737
2333,2017/12/19,10.95,43674640.0,11.0,11.19,10.87,-0.2896430648101731,10.108459899006633,9.172482552342972,46.37321357681701,24.038345344965332,83.89261744966441,67.67755492431344,-3.8356164383561637,10.684931506849315,14.977168949771697
2334,2017/12/20,10.98,31370190.0,11.1,11.18,10.8,-0.22842954058456222,9.630033959716812,10.797174571140266,48.469083015688874,24.18830155839092,85.90604026845644,85.62449588336415,-3.9162112932604707,8.196721311475413,15.209471766848814
2335,2017/12/21,10.89,21839960.0,10.98,11.0793,10.87,-0.1850465282643885,9.004110023525314,8.900000000000006,48.49012911274519,24.24598057117032,79.86577181208061,83.22147651006674,-5.601469237832886,12.764003673094571,18.82460973370063
2336,2017/12/22,10.54,50679050.0,10.75,10.77,10.2,-0.1768684242726355,8.415080961009082,4.9800796812749,-1.3421801936865585,24.481141358210465,56.37583892617448,74.04921700223676,4.174573055028476,12.144212523719176,20.588235294117666
2337,2017/12/26,10.46,20411300.0,10.38,10.579,10.34,-0.1748272496435117,7.861255967667816,5.231388329979893,0.05497990754713633,24.550302047786516,50.67567567567573,62.30576213797652,10.420650095602292,14.340344168260035,18.642447418738044
2338,2017/12/27,10.53,22851820.0,10.45,10.74,10.4,-0.16565165983842967,7.768263722394309,3.641732283464559,21.90743423268009,24.621281792638406,49.618320610686965,52.22327840417864,15.0997150997151,15.28964862298197,22.98195631528965
2339,2017/12/28,10.55,18542550.0,10.57,10.64,10.43,-0.15497959762831393,7.376357942476417,6.565656565656569,23.099897736044923,24.658748913355602,51.14503816793897,50.47967815143347,12.606635071090047,13.933649289099515,26.255924170616108
2340,2017/12/29,10.28,26607910.0,10.57,10.58,10.27,-0.16639060760468283,6.8857550853091425,1.6815034619188916,-0.78212243257379,24.750063890641822,30.53435114503809,43.76590330788759,19.45525291828794,15.856031128404677,25.19455252918288
2341,2018/01/02,10.98,43830470.0,10.42,11.02,10.34,-0.11759421248525825,10.607927111990065,8.390918065153006,71.77187521170387,25.08595600072792,83.969465648855,55.216284987276936,7.650273224043715,10.928961748633872,25.136612021857918
2342,2018/01/03,11.55,153162800.0,11.61,12.14,11.36,-0.03255322813259909,13.11189064461874,12.24489795918369,175.16362922867552,25.452982833598522,73.05936073059362,62.52105917482849,3.549783549783551,7.965367965367964,14.718614718614711
2343,2018/01/04,12.12,109288400.0,12.095,12.43,11.97,0.07991538613951121,15.314578520955635,10.382513661202173,181.39656266598908,25.611544078692344,87.44939271255058,81.49273969733264,0.16501650165017617,3.8778877887788834,2.7227722772277234
2344,2018/01/05,11.88,63635850.0,12.19,12.22,11.66,0.1479758060263272,14.377960342773505,8.493150684931521,130.0960705216826,25.721500262317797,77.17842323651458,79.22905889321915,1.1784511784511682,6.481481481481477,-2.6094276094276134
2345,2018/01/08,12.28,63143340.0,12.01,12.3,11.85,0.2315219947578644,15.576226489833218,11.839708561020027,129.81884249872968,25.835040260365805,93.27354260089685,85.96711951665357,-3.013029315960906,5.374592833876223,-5.130293159609113
2346,2018/01/09,11.82,62426620.0,12.0,12.02,11.71,0.25764482644487785,14.62637006401745,8.539944903581265,91.36968923537621,25.816496575857606,72.64573991031394,81.03256858257468,3.0456852791878126,7.52961082910322,-1.8612521150592272
2347,2018/01/10,11.96,52335790.0,11.63,12.15,11.56,0.286343400257266,14.462990595748437,13.472485768500967,85.43999443303288,25.567620621177976,78.92376681614354,81.61434977578436,4.26421404682274,3.762541806020061,-6.187290969899667
2348,2018/01/11,12.14,37051170.0,12.07,12.19,11.9001,0.31992383956603554,14.519997886709959,16.06118546845124,92.42859542093721,25.265150441640856,86.99551569506731,79.52167414050784,3.706754530477754,6.672158154859956,-6.8369028006589785
2349,2018/01/12,12.02,46991180.0,11.82,12.07,11.8,0.333014795268733,13.624157132496421,14.15004748338082,74.72526737331836,25.041882845751434,81.61434977578476,82.51121076233146,5.241264559068226,10.815307820299507,-2.828618968386022
2350,2018/01/16,11.91,41879890.0,12.05,12.2,11.8,0.3307012728675005,12.775326664385645,12.890995260663502,68.90171618082194,24.95652091252742,75.92592592592595,81.51193046559227,8.648194794290506,8.06045340050377,-1.0915197313182265
2351,2018/01/17,12.18,38917310.0,11.9,12.19,11.82,0.3466584701557913,13.441538401953835,18.482490272373546,71.1421569415199,24.93554430550575,88.42592592592592,81.98873387587848,4.351395730706085,12.807881773399018,0.16420361247947104
2352,2018/01/18,12.47,62003200.0,12.18,12.68,12.15,0.3783439270607989,14.156517452782992,13.570127504553737,95.16285864830549,25.051644301012026,91.28630705394195,85.21271963526421,-0.48115477145148755,6.255012028869281,-2.2453889334402657
2353,2018/01/19,12.59,46279510.0,12.56,12.88,12.54,0.4084297531024905,13.919470147242322,9.004329004328996,102.97279683942763,25.15825987364498,88.88888888888886,89.53370728958517,2.859412231930099,-1.1119936457506001,-6.115965051628272
2354,2018/01/22,12.65,34649300.0,12.61,12.74,12.37,0.4321331238975201,13.377794373049696,4.3729372937293824,85.55808420421009,25.268508383067733,90.94488188976376,90.37335927753112,5.296442687747035,-8.537549407114625,-4.9802371541502035
2355,2018/01/23,12.94,46348240.0,12.82,12.995,12.76,0.46891345003154505,14.098303763075748,8.922558922558911,98.99595391705742,25.34732291122927,96.63608562691132,92.15661880185424,-0.5409582689335416,-9.969088098918078,-9.428129829984536
2356,2018/01/24,12.71,41857520.0,13.02,13.05,12.6,0.4740386234980125,13.22445519892436,3.5016286644951267,81.99881215022599,25.450007105208833,77.18120805369128,88.25405852345506,8.103855232100702,-8.733280881195919,-6.845003933910314
2357,2018/01/25,12.41,42555860.0,12.78,12.94,12.32,0.4487202993079471,12.396953366427965,4.991539763113366,57.78177813674394,25.542132676727512,57.04697986577179,76.95475784879106,6.76873489121676,-9.589041095890407,-2.7397260273972592
2358,2018/01/26,12.95,43709320.0,12.7,12.95,12.62,0.4668473068592309,14.528174519725297,8.277591973244133,76.72814382435473,25.585935696521137,93.28859060402675,75.83892617449622,-3.861003861003861,-12.664092664092655,-4.092664092664088
2359,2018/01/29,13.32,66232190.0,13.13,13.47,13.05,0.5052448505890457,15.559339791058363,9.719934102141679,110.0113618933221,25.604840505308978,92.14659685863873,80.82738910947869,-13.138138138138139,-12.312312312312317,-5.930930930930938
2360,2018/01/30,12.87,87660690.0,13.12,13.27,12.69,0.4936731842737885,14.610334924230813,7.071547420965056,78.41999504786683,25.748140849281533,68.5863874345549,84.67385829907306,-9.47940947940947,-8.46930846930847,-5.9052059052059045
2361,2018/01/31,13.74,140571100.0,13.24,13.85,13.15,0.5483828681091385,18.101474481549417,15.365239294710328,148.41514593621207,25.837877294382846,94.63414634146345,85.12237687821863,-15.574963609898113,-11.208151382823878,-13.39155749636099
2362,2018/02/01,13.25,67171010.0,13.62,13.84,13.21,0.5459088840130857,17.028686543525836,8.784893267651892,114.80293887023709,26.011846608141276,70.73170731707317,77.98408036436345,-15.320754716981128,-8.000000000000004,-10.867924528301883
2363,2018/02/02,12.45,79195600.0,13.05,13.06,12.43,0.47393172970406283,16.00705111608977,-0.160384923817172,14.951008119121928,26.183364497067593,31.707317073170678,65.69105691056872,-9.156626506024088,-5.060240963855414,-4.337349397590355
2364,2018/02/05,11.57,116095400.0,12.05,12.18,10.93,0.34193901074737454,15.035601494716985,-8.101667990468622,-112.46726441338052,26.592321810243003,21.917808219178102,41.4522775364736,0.9507346585998222,3.8893690579083775,1.6421780466724243
2365,2018/02/06,11.65,86285130.0,11.04,11.74,11.0,0.2410109373682321,14.532659797627716,-7.905138339920949,-111.52303740740108,26.920651407212652,24.657534246575366,26.094219846307666,1.1158798283261717,0.6008583690987149,5.064377682403432
2366,2018/02/07,11.6,55582730.0,11.7,11.9,11.53,0.1552010686253933,13.636162462087668,-10.35548686244204,-85.54382321704931,26.91376478823638,22.945205479452053,23.173515981734795,5.172413793103446,2.0689655172413812,3.1896551724138016
2367,2018/02/08,11.22,56168660.0,11.72,11.85,11.21,0.055889051022022684,12.786694748325175,-11.723052714398111,-104.87963154778905,26.744955955740203,9.9315068493151,19.17808219178046,8.645276292335105,7.575757575757572,4.278074866310148
2368,2018/02/09,11.31,85316260.0,11.54,11.57,10.63,-0.015376934861208724,12.478023662806223,-8.863819500402897,-116.51758623175441,26.70144916007023,21.11801242236025,17.998241583708758,4.509283819628645,9.81432360742705,1.8567639257294346
2369,2018/02/12,11.68,62932090.0,11.47,11.8,11.43,-0.041521203745666924,13.704960833096408,-9.806949806949804,-69.25846654991506,26.550135007265148,32.60869565217389,21.219404974616037,2.910958904109588,7.27739726027397,-0.34246575342465024
2370,2018/02/13,11.78,32379740.0,11.6,11.82,11.53,-0.05355422120504727,13.39097485044033,-11.561561561561568,-60.37215606444898,26.356564642680507,35.71428571428568,29.813664596272897,-0.5093378607809739,2.801358234295417,-3.5653650254668925
2371,2018/02/14,12.2,51695890.0,11.72,12.31,11.63,-0.028867220967182305,14.789930383985137,-5.205905205905205,-29.394853157450218,26.297171427353085,48.75776397515525,39.026915113871226,-2.9508196721311433,-2.459016393442614,-6.065573770491791
